x_rd,y_rd
83976.75,445799.25
83977.25,445799.25
83977.75,445799.25
83978.25,445799.25
83978.75,445799.25
83979.25,445799.25
83979.75,445799.25
83980.25,445799.25
83980.75,445799.25
83981.25,445799.25
83981.75,445799.25
83982.25,445799.25
83982.75,445799.25
83983.25,445799.25
83983.75,445799.25
83984.25,445799.25
83984.75,445799.25
83985.25,445799.25
83985.75,445799.25
83986.25,445799.25
84045.75,445799.25
84046.25,445799.25
84046.75,445799.25
84047.25,445799.25
84047.75,445799.25
84048.25,445799.25
84048.75,445799.25
84049.25,445799.25
84049.75,445799.25
84050.25,445799.25
84050.75,445799.25
84051.25,445799.25
84051.75,445799.25
84052.25,445799.25
84052.75,445799.25
84053.25,445799.25
84053.75,445799.25
84054.25,445799.25
84054.75,445799.25
84055.25,445799.25
84055.75,445799.25
84056.25,445799.25
84056.75,445799.25
84057.25,445799.25
84057.75,445799.25
84058.25,445799.25
84058.75,445799.25
84059.25,445799.25
84059.75,445799.25
83822.75,445798.75
83823.25,445798.75
83823.75,445798.75
83824.25,445798.75
83824.75,445798.75
83825.25,445798.75
83825.75,445798.75
83826.25,445798.75
83826.75,445798.75
83827.25,445798.75
83827.75,445798.75
83828.25,445798.75
83828.75,445798.75
83829.25,445798.75
83829.75,445798.75
83830.25,445798.75
83830.75,445798.75
83831.25,445798.75
83831.75,445798.75
83832.25,445798.75
83832.75,445798.75
83833.25,445798.75
83833.75,445798.75
83834.25,445798.75
83834.75,445798.75
83835.25,445798.75
83835.75,445798.75
83836.25,445798.75
83940.25,445798.75
83940.75,445798.75
83941.25,445798.75
83941.75,445798.75
83942.25,445798.75
83942.75,445798.75
83943.25,445798.75
83943.75,445798.75
83944.25,445798.75
83944.75,445798.75
83945.25,445798.75
83945.75,445798.75
83946.25,445798.75
83946.75,445798.75
83947.25,445798.75
83947.75,445798.75
83948.25,445798.75
83948.75,445798.75
83949.25,445798.75
83949.75,445798.75
83950.25,445798.75
83950.75,445798.75
83951.25,445798.75
83951.75,445798.75
83952.25,445798.75
83952.75,445798.75
83953.25,445798.75
83953.75,445798.75
83954.25,445798.75
83954.75,445798.75
83955.25,445798.75
83955.75,445798.75
83956.25,445798.75
83956.75,445798.75
83957.25,445798.75
83957.75,445798.75
83958.25,445798.75
83958.75,445798.75
83959.25,445798.75
83959.75,445798.75
83960.25,445798.75
83961.25,445798.75
83962.25,445798.75
83962.75,445798.75
83963.25,445798.75
83963.75,445798.75
83964.25,445798.75
83964.75,445798.75
83965.25,445798.75
83965.75,445798.75
83966.25,445798.75
83966.75,445798.75
83967.25,445798.75
83967.75,445798.75
83968.25,445798.75
83968.75,445798.75
83969.25,445798.75
83969.75,445798.75
83970.25,445798.75
83970.75,445798.75
83971.25,445798.75
83971.75,445798.75
83972.25,445798.75
83972.75,445798.75
83973.25,445798.75
83973.75,445798.75
83974.25,445798.75
83974.75,445798.75
83975.25,445798.75
83975.75,445798.75
83976.25,445798.75
83976.75,445798.75
83977.25,445798.75
83977.75,445798.75
83978.25,445798.75
83978.75,445798.75
83979.25,445798.75
83979.75,445798.75
83980.25,445798.75
83980.75,445798.75
83981.25,445798.75
83981.75,445798.75
83982.25,445798.75
83982.75,445798.75
83983.25,445798.75
83983.75,445798.75
83984.25,445798.75
84045.75,445798.75
84046.25,445798.75
84046.75,445798.75
84047.25,445798.75
84047.75,445798.75
84048.25,445798.75
84048.75,445798.75
84049.25,445798.75
84049.75,445798.75
84050.25,445798.75
84050.75,445798.75
84051.25,445798.75
84051.75,445798.75
84052.25,445798.75
84052.75,445798.75
84053.25,445798.75
84053.75,445798.75
84054.25,445798.75
84054.75,445798.75
84055.25,445798.75
84055.75,445798.75
84056.25,445798.75
84056.75,445798.75
84057.25,445798.75
84057.75,445798.75
84058.25,445798.75
84058.75,445798.75
84059.25,445798.75
84059.75,445798.75
83823.25,445798.25
83823.75,445798.25
83824.25,445798.25
83824.75,445798.25
83825.25,445798.25
83825.75,445798.25
83826.25,445798.25
83826.75,445798.25
83827.25,445798.25
83827.75,445798.25
83828.25,445798.25
83828.75,445798.25
83829.25,445798.25
83829.75,445798.25
83830.25,445798.25
83830.75,445798.25
83831.25,445798.25
83831.75,445798.25
83832.25,445798.25
83832.75,445798.25
83833.25,445798.25
83833.75,445798.25
83834.25,445798.25
83834.75,445798.25
83835.25,445798.25
83835.75,445798.25
83836.25,445798.25
83836.75,445798.25
83938.25,445798.25
83938.75,445798.25
83939.25,445798.25
83939.75,445798.25
83940.25,445798.25
83940.75,445798.25
83941.25,445798.25
83941.75,445798.25
83942.25,445798.25
83942.75,445798.25
83943.25,445798.25
83943.75,445798.25
83944.25,445798.25
83944.75,445798.25
83945.25,445798.25
83945.75,445798.25
83946.25,445798.25
83946.75,445798.25
83947.25,445798.25
83947.75,445798.25
83948.25,445798.25
83948.75,445798.25
83949.25,445798.25
83949.75,445798.25
83950.25,445798.25
83950.75,445798.25
83951.25,445798.25
83951.75,445798.25
83952.25,445798.25
83952.75,445798.25
83953.25,445798.25
83953.75,445798.25
83954.25,445798.25
83954.75,445798.25
83955.25,445798.25
83955.75,445798.25
83956.25,445798.25
83956.75,445798.25
83957.25,445798.25
83957.75,445798.25
83958.25,445798.25
83958.75,445798.25
83959.25,445798.25
83959.75,445798.25
83960.25,445798.25
83960.75,445798.25
83961.75,445798.25
83962.25,445798.25
83962.75,445798.25
83963.25,445798.25
83963.75,445798.25
83964.25,445798.25
83964.75,445798.25
83965.25,445798.25
83965.75,445798.25
83966.25,445798.25
83966.75,445798.25
83967.25,445798.25
83967.75,445798.25
83968.25,445798.25
83968.75,445798.25
83969.25,445798.25
83969.75,445798.25
83970.25,445798.25
83970.75,445798.25
83971.25,445798.25
83971.75,445798.25
83972.25,445798.25
83972.75,445798.25
83973.25,445798.25
83973.75,445798.25
83974.25,445798.25
83974.75,445798.25
83975.25,445798.25
83975.75,445798.25
83976.25,445798.25
83976.75,445798.25
83977.25,445798.25
83977.75,445798.25
83978.25,445798.25
83978.75,445798.25
83979.25,445798.25
83979.75,445798.25
83980.25,445798.25
83980.75,445798.25
83981.25,445798.25
83981.75,445798.25
83982.25,445798.25
83982.75,445798.25
84046.25,445798.25
84046.75,445798.25
84047.25,445798.25
84047.75,445798.25
84048.25,445798.25
84048.75,445798.25
84049.25,445798.25
84049.75,445798.25
84050.25,445798.25
84050.75,445798.25
84051.25,445798.25
84051.75,445798.25
84052.25,445798.25
84052.75,445798.25
84053.25,445798.25
84053.75,445798.25
84054.25,445798.25
84054.75,445798.25
84055.25,445798.25
84055.75,445798.25
84056.25,445798.25
84056.75,445798.25
84057.25,445798.25
84057.75,445798.25
84058.25,445798.25
84058.75,445798.25
84059.25,445798.25
84059.75,445798.25
83823.25,445797.75
83823.75,445797.75
83824.25,445797.75
83824.75,445797.75
83825.25,445797.75
83825.75,445797.75
83826.25,445797.75
83826.75,445797.75
83827.25,445797.75
83827.75,445797.75
83828.25,445797.75
83828.75,445797.75
83829.25,445797.75
83829.75,445797.75
83830.25,445797.75
83830.75,445797.75
83831.25,445797.75
83831.75,445797.75
83832.25,445797.75
83832.75,445797.75
83833.25,445797.75
83833.75,445797.75
83834.25,445797.75
83834.75,445797.75
83835.25,445797.75
83835.75,445797.75
83836.25,445797.75
83836.75,445797.75
83936.75,445797.75
83937.25,445797.75
83937.75,445797.75
83938.25,445797.75
83938.75,445797.75
83939.25,445797.75
83939.75,445797.75
83940.25,445797.75
83940.75,445797.75
83941.25,445797.75
83941.75,445797.75
83942.25,445797.75
83942.75,445797.75
83943.25,445797.75
83943.75,445797.75
83944.25,445797.75
83944.75,445797.75
83945.25,445797.75
83945.75,445797.75
83946.25,445797.75
83946.75,445797.75
83947.25,445797.75
83947.75,445797.75
83948.25,445797.75
83948.75,445797.75
83949.25,445797.75
83949.75,445797.75
83950.25,445797.75
83950.75,445797.75
83951.25,445797.75
83951.75,445797.75
83952.25,445797.75
83952.75,445797.75
83953.25,445797.75
83953.75,445797.75
83954.25,445797.75
83954.75,445797.75
83955.25,445797.75
83955.75,445797.75
83956.25,445797.75
83956.75,445797.75
83957.25,445797.75
83957.75,445797.75
83958.25,445797.75
83958.75,445797.75
83959.25,445797.75
83959.75,445797.75
83960.25,445797.75
83960.75,445797.75
83962.25,445797.75
83962.75,445797.75
83963.25,445797.75
83963.75,445797.75
83964.25,445797.75
83964.75,445797.75
83965.25,445797.75
83965.75,445797.75
83966.25,445797.75
83966.75,445797.75
83967.25,445797.75
83967.75,445797.75
83968.25,445797.75
83968.75,445797.75
83969.25,445797.75
83969.75,445797.75
83970.25,445797.75
83970.75,445797.75
83971.25,445797.75
83971.75,445797.75
83972.25,445797.75
83972.75,445797.75
83973.25,445797.75
83973.75,445797.75
83974.25,445797.75
83974.75,445797.75
83975.25,445797.75
83975.75,445797.75
83976.25,445797.75
83976.75,445797.75
83977.25,445797.75
83977.75,445797.75
83978.25,445797.75
83978.75,445797.75
83979.25,445797.75
83979.75,445797.75
83980.25,445797.75
83980.75,445797.75
84046.25,445797.75
84046.75,445797.75
84047.25,445797.75
84047.75,445797.75
84048.25,445797.75
84048.75,445797.75
84049.25,445797.75
84049.75,445797.75
84050.25,445797.75
84050.75,445797.75
84051.25,445797.75
84051.75,445797.75
84052.25,445797.75
84052.75,445797.75
84053.25,445797.75
84053.75,445797.75
84054.25,445797.75
84054.75,445797.75
84055.25,445797.75
84055.75,445797.75
84056.25,445797.75
84056.75,445797.75
84057.25,445797.75
84057.75,445797.75
84058.25,445797.75
84058.75,445797.75
84059.25,445797.75
84059.75,445797.75
84060.25,445797.75
83823.25,445797.25
83823.75,445797.25
83824.25,445797.25
83824.75,445797.25
83825.25,445797.25
83825.75,445797.25
83826.25,445797.25
83826.75,445797.25
83827.25,445797.25
83827.75,445797.25
83828.25,445797.25
83828.75,445797.25
83829.25,445797.25
83829.75,445797.25
83830.25,445797.25
83830.75,445797.25
83831.25,445797.25
83831.75,445797.25
83832.25,445797.25
83832.75,445797.25
83833.25,445797.25
83833.75,445797.25
83834.25,445797.25
83834.75,445797.25
83835.25,445797.25
83835.75,445797.25
83836.25,445797.25
83836.75,445797.25
83934.25,445797.25
83934.75,445797.25
83935.25,445797.25
83935.75,445797.25
83936.25,445797.25
83936.75,445797.25
83937.25,445797.25
83937.75,445797.25
83938.25,445797.25
83938.75,445797.25
83939.25,445797.25
83939.75,445797.25
83940.25,445797.25
83940.75,445797.25
83941.25,445797.25
83941.75,445797.25
83942.25,445797.25
83942.75,445797.25
83943.25,445797.25
83943.75,445797.25
83944.25,445797.25
83944.75,445797.25
83945.25,445797.25
83945.75,445797.25
83946.25,445797.25
83946.75,445797.25
83947.25,445797.25
83947.75,445797.25
83948.25,445797.25
83948.75,445797.25
83949.25,445797.25
83949.75,445797.25
83950.25,445797.25
83950.75,445797.25
83951.25,445797.25
83951.75,445797.25
83952.25,445797.25
83952.75,445797.25
83953.25,445797.25
83953.75,445797.25
83954.25,445797.25
83954.75,445797.25
83955.25,445797.25
83955.75,445797.25
83956.25,445797.25
83956.75,445797.25
83957.25,445797.25
83957.75,445797.25
83958.25,445797.25
83958.75,445797.25
83959.25,445797.25
83959.75,445797.25
83960.25,445797.25
83960.75,445797.25
83961.25,445797.25
83961.75,445797.25
83962.25,445797.25
83962.75,445797.25
83963.25,445797.25
83963.75,445797.25
83964.25,445797.25
83964.75,445797.25
83965.25,445797.25
83965.75,445797.25
83966.25,445797.25
83966.75,445797.25
83967.25,445797.25
83967.75,445797.25
83968.25,445797.25
83968.75,445797.25
83969.25,445797.25
83969.75,445797.25
83970.25,445797.25
83970.75,445797.25
83971.25,445797.25
83971.75,445797.25
83972.25,445797.25
83972.75,445797.25
83973.25,445797.25
83973.75,445797.25
83974.25,445797.25
83974.75,445797.25
83975.25,445797.25
83975.75,445797.25
83976.25,445797.25
83976.75,445797.25
83977.25,445797.25
83977.75,445797.25
83978.25,445797.25
83978.75,445797.25
83979.25,445797.25
84046.25,445797.25
84046.75,445797.25
84047.25,445797.25
84047.75,445797.25
84048.25,445797.25
84048.75,445797.25
84049.25,445797.25
84049.75,445797.25
84050.25,445797.25
84050.75,445797.25
84051.25,445797.25
84051.75,445797.25
84052.25,445797.25
84052.75,445797.25
84053.25,445797.25
84053.75,445797.25
84054.25,445797.25
84054.75,445797.25
84055.25,445797.25
84055.75,445797.25
84056.25,445797.25
84056.75,445797.25
84057.25,445797.25
84057.75,445797.25
84058.25,445797.25
84058.75,445797.25
84059.25,445797.25
84059.75,445797.25
84060.25,445797.25
83823.25,445796.75
83823.75,445796.75
83824.25,445796.75
83824.75,445796.75
83825.25,445796.75
83825.75,445796.75
83826.25,445796.75
83826.75,445796.75
83827.25,445796.75
83827.75,445796.75
83828.25,445796.75
83828.75,445796.75
83829.25,445796.75
83829.75,445796.75
83830.25,445796.75
83830.75,445796.75
83831.25,445796.75
83831.75,445796.75
83832.25,445796.75
83832.75,445796.75
83833.25,445796.75
83833.75,445796.75
83834.25,445796.75
83834.75,445796.75
83835.25,445796.75
83835.75,445796.75
83836.25,445796.75
83836.75,445796.75
83932.75,445796.75
83933.25,445796.75
83933.75,445796.75
83934.25,445796.75
83934.75,445796.75
83935.25,445796.75
83935.75,445796.75
83936.25,445796.75
83936.75,445796.75
83937.25,445796.75
83937.75,445796.75
83938.25,445796.75
83938.75,445796.75
83939.25,445796.75
83939.75,445796.75
83940.25,445796.75
83940.75,445796.75
83941.25,445796.75
83941.75,445796.75
83942.25,445796.75
83942.75,445796.75
83943.25,445796.75
83943.75,445796.75
83944.25,445796.75
83944.75,445796.75
83945.25,445796.75
83945.75,445796.75
83946.25,445796.75
83946.75,445796.75
83947.25,445796.75
83947.75,445796.75
83948.25,445796.75
83948.75,445796.75
83949.25,445796.75
83949.75,445796.75
83950.25,445796.75
83950.75,445796.75
83951.25,445796.75
83951.75,445796.75
83952.25,445796.75
83952.75,445796.75
83953.25,445796.75
83953.75,445796.75
83954.25,445796.75
83954.75,445796.75
83955.25,445796.75
83955.75,445796.75
83956.25,445796.75
83956.75,445796.75
83957.25,445796.75
83957.75,445796.75
83958.25,445796.75
83958.75,445796.75
83959.25,445796.75
83959.75,445796.75
83960.25,445796.75
83960.75,445796.75
83961.25,445796.75
83961.75,445796.75
83962.25,445796.75
83962.75,445796.75
83963.25,445796.75
83963.75,445796.75
83964.25,445796.75
83964.75,445796.75
83965.25,445796.75
83965.75,445796.75
83966.25,445796.75
83966.75,445796.75
83967.25,445796.75
83967.75,445796.75
83968.25,445796.75
83968.75,445796.75
83969.25,445796.75
83969.75,445796.75
83970.25,445796.75
83970.75,445796.75
83971.25,445796.75
83971.75,445796.75
83972.25,445796.75
83972.75,445796.75
83973.25,445796.75
83973.75,445796.75
83974.25,445796.75
83974.75,445796.75
83975.25,445796.75
83975.75,445796.75
83976.25,445796.75
83976.75,445796.75
83977.25,445796.75
83977.75,445796.75
83978.25,445796.75
83978.75,445796.75
83979.25,445796.75
84046.75,445796.75
84047.25,445796.75
84047.75,445796.75
84048.25,445796.75
84048.75,445796.75
84049.25,445796.75
84049.75,445796.75
84050.25,445796.75
84050.75,445796.75
84051.25,445796.75
84051.75,445796.75
84052.25,445796.75
84052.75,445796.75
84053.25,445796.75
84053.75,445796.75
84054.25,445796.75
84054.75,445796.75
84055.25,445796.75
84055.75,445796.75
84056.25,445796.75
84056.75,445796.75
84057.25,445796.75
84057.75,445796.75
84058.25,445796.75
84058.75,445796.75
84059.25,445796.75
84059.75,445796.75
84060.25,445796.75
83823.75,445796.25
83824.25,445796.25
83824.75,445796.25
83825.25,445796.25
83825.75,445796.25
83826.25,445796.25
83826.75,445796.25
83827.25,445796.25
83827.75,445796.25
83828.25,445796.25
83828.75,445796.25
83829.25,445796.25
83829.75,445796.25
83830.25,445796.25
83830.75,445796.25
83831.25,445796.25
83831.75,445796.25
83832.25,445796.25
83832.75,445796.25
83833.25,445796.25
83833.75,445796.25
83834.25,445796.25
83834.75,445796.25
83835.25,445796.25
83835.75,445796.25
83836.25,445796.25
83836.75,445796.25
83837.25,445796.25
83931.25,445796.25
83931.75,445796.25
83932.25,445796.25
83932.75,445796.25
83933.25,445796.25
83933.75,445796.25
83934.25,445796.25
83934.75,445796.25
83935.25,445796.25
83935.75,445796.25
83936.25,445796.25
83936.75,445796.25
83937.25,445796.25
83937.75,445796.25
83938.75,445796.25
83939.25,445796.25
83939.75,445796.25
83940.25,445796.25
83940.75,445796.25
83941.25,445796.25
83941.75,445796.25
83942.25,445796.25
83942.75,445796.25
83943.25,445796.25
83943.75,445796.25
83944.25,445796.25
83944.75,445796.25
83945.25,445796.25
83945.75,445796.25
83946.25,445796.25
83947.25,445796.25
83947.75,445796.25
83948.25,445796.25
83948.75,445796.25
83949.25,445796.25
83949.75,445796.25
83950.25,445796.25
83950.75,445796.25
83951.25,445796.25
83951.75,445796.25
83952.25,445796.25
83952.75,445796.25
83953.25,445796.25
83953.75,445796.25
83954.25,445796.25
83954.75,445796.25
83955.25,445796.25
83955.75,445796.25
83956.25,445796.25
83956.75,445796.25
83957.25,445796.25
83957.75,445796.25
83958.25,445796.25
83958.75,445796.25
83959.25,445796.25
83959.75,445796.25
83960.25,445796.25
83960.75,445796.25
83961.75,445796.25
83962.25,445796.25
83962.75,445796.25
83963.25,445796.25
83963.75,445796.25
83964.25,445796.25
83964.75,445796.25
83965.25,445796.25
83965.75,445796.25
83966.25,445796.25
83966.75,445796.25
83967.25,445796.25
83967.75,445796.25
83968.25,445796.25
83968.75,445796.25
83969.25,445796.25
83969.75,445796.25
83970.25,445796.25
83970.75,445796.25
83971.25,445796.25
83971.75,445796.25
83972.25,445796.25
83972.75,445796.25
83973.25,445796.25
83973.75,445796.25
83974.25,445796.25
83974.75,445796.25
83975.25,445796.25
83975.75,445796.25
83976.25,445796.25
83976.75,445796.25
83977.25,445796.25
83977.75,445796.25
83978.25,445796.25
83978.75,445796.25
83979.25,445796.25
84046.75,445796.25
84047.25,445796.25
84047.75,445796.25
84048.25,445796.25
84048.75,445796.25
84049.25,445796.25
84049.75,445796.25
84050.25,445796.25
84050.75,445796.25
84051.25,445796.25
84051.75,445796.25
84052.25,445796.25
84052.75,445796.25
84053.25,445796.25
84053.75,445796.25
84054.25,445796.25
84054.75,445796.25
84055.25,445796.25
84055.75,445796.25
84056.25,445796.25
84056.75,445796.25
84057.25,445796.25
84057.75,445796.25
84058.25,445796.25
84058.75,445796.25
84059.25,445796.25
84059.75,445796.25
84060.25,445796.25
83823.75,445795.75
83824.25,445795.75
83824.75,445795.75
83825.25,445795.75
83825.75,445795.75
83826.25,445795.75
83826.75,445795.75
83827.25,445795.75
83827.75,445795.75
83828.25,445795.75
83828.75,445795.75
83829.25,445795.75
83829.75,445795.75
83830.25,445795.75
83830.75,445795.75
83831.25,445795.75
83831.75,445795.75
83832.25,445795.75
83832.75,445795.75
83833.25,445795.75
83833.75,445795.75
83834.25,445795.75
83834.75,445795.75
83835.25,445795.75
83835.75,445795.75
83836.25,445795.75
83836.75,445795.75
83837.25,445795.75
83929.25,445795.75
83929.75,445795.75
83930.25,445795.75
83930.75,445795.75
83931.25,445795.75
83931.75,445795.75
83932.25,445795.75
83932.75,445795.75
83933.25,445795.75
83933.75,445795.75
83934.25,445795.75
83934.75,445795.75
